valid,complete,collision_free,runtime,mean_path_length,turning_angle,curvature_proxy,min_clearance,mean_node_count,failure_reason,samples,expanded_nodes,collision_checks,validator_calls,apf_calls,lookahead_trials,experiment,map_id,map_group,algorithm,seed,validator_version,scenario_hash
1,1,1,0.5812330889999657,1063.4832083589301,0.03295553588719983,0.002197035725813322,4.328931142393818,92.0,,1800,179,5855,39,4625,2808,fixed,S1,S1,RALMultiRRT,1000,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.8900015619999522,1103.8008186552877,0.057982385098507665,0.0038654923399005117,1.5901004194822121,98.33333333333333,,2733,219,7596,31,6657,4072,fixed,S1,S1,RALMultiRRT,1001,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.594204007000144,1052.0233008820285,0.029045198407359335,0.0019363465604906223,2.944551619634666,91.0,,2031,169,6219,32,4958,2944,fixed,S1,S1,RALMultiRRT,1002,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6761906240000144,1145.1876474429566,0.05520335503627952,0.003680223669085301,3.2602796264531335,100.0,,2471,214,6414,42,5036,3224,fixed,S1,S1,RALMultiRRT,1003,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.7021018100000447,1078.8369056616323,0.03458753562950041,0.0023058357086333603,0.7707225283473402,94.0,,2082,210,6801,34,5710,3532,fixed,S1,S1,RALMultiRRT,1004,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6330100819999416,1082.0777935061817,0.033535166053534064,0.0022356777369022707,1.9330756347418614,93.33333333333333,,2064,178,5867,30,4856,3044,fixed,S1,S1,RALMultiRRT,1005,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6208533999999872,1093.7465750836789,0.05419264854403385,0.0036128432362689225,0.9818202992673832,96.0,,2492,201,6400,36,5367,3392,fixed,S1,S1,RALMultiRRT,1006,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.46624159100008455,1069.2425709633417,0.05000818449858372,0.0033338789665722478,1.0831765842964387,93.33333333333333,,1422,162,5373,36,4167,2524,fixed,S1,S1,RALMultiRRT,1007,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6797527359999549,1084.9340436434766,0.030266566102223186,0.0020177710734815457,1.2330915925416832,93.66666666666667,,2979,238,7258,35,6164,3944,fixed,S1,S1,RALMultiRRT,1008,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6718885990001127,1064.2806494765503,0.030497624945959242,0.0020331749963972824,0.4763729393028058,92.33333333333333,,2644,213,7041,38,5950,3700,fixed,S1,S1,RALMultiRRT,1009,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.5560628310000766,1076.3149268692948,0.04410386501380271,0.0029402576675868473,0.8185598564774423,93.33333333333333,,2130,192,6175,43,5040,3196,fixed,S1,S1,RALMultiRRT,1010,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.7507563129998971,1049.103495351995,0.04240400577442979,0.0028269337182953193,2.644933384201302,91.66666666666667,,3217,226,7722,33,6700,4156,fixed,S1,S1,RALMultiRRT,1011,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6955340179999894,1071.2904307555998,0.02662823848312297,0.0017752158988748646,5.092247988126617,92.0,,3834,230,7771,32,6471,4188,fixed,S1,S1,RALMultiRRT,1012,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.5046270359998744,1069.2102124775417,0.03011874637573621,0.0020079164250490808,0.3682379450526305,92.0,,1677,173,5713,38,4472,2736,fixed,S1,S1,RALMultiRRT,1013,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.5732494620000352,1069.0115054829585,0.03840172005975368,0.0025601146706502455,1.819164291913161,92.33333333333333,,2184,180,6378,40,5113,3168,fixed,S1,S1,RALMultiRRT,1014,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6763472120001097,1103.014446811409,0.04531329995250353,0.003020886663500236,5.1526702152724315,96.66666666666667,,3466,211,7578,34,6190,3936,fixed,S1,S1,RALMultiRRT,1015,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.5630975069998385,1128.255351669264,0.048956685569829995,0.003263779037988667,3.909649397941706,99.33333333333333,,1932,174,6382,33,4900,2928,fixed,S1,S1,RALMultiRRT,1016,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6539482620000854,1074.157945851912,0.023590210451169397,0.0015726806967446265,1.924208534223519,92.0,,2580,220,7139,35,5895,3660,fixed,S1,S1,RALMultiRRT,1017,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.5085362789999408,1062.6690479999788,0.028682722957658682,0.0019121815305105786,4.680652634404495,91.66666666666667,,1981,200,5741,34,4701,2928,fixed,S1,S1,RALMultiRRT,1018,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
