valid,complete,collision_free,runtime,mean_path_length,turning_angle,curvature_proxy,min_clearance,mean_node_count,failure_reason,samples,expanded_nodes,collision_checks,validator_calls,apf_calls,lookahead_trials,experiment,map_id,map_group,algorithm,seed,validator_version,scenario_hash
1,1,1,0.5812330889999657,1063.48320835893,0.0329555358871998,0.0021970357258133,4.328931142393818,92.0,,1800,179,5855,39,4625,2808,fixed,S1,S1,RALMultiRRT,1000,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.8900015619999522,1103.8008186552877,0.0579823850985076,0.0038654923399005,1.590100419482212,98.33333333333331,,2733,219,7596,31,6657,4072,fixed,S1,S1,RALMultiRRT,1001,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.594204007000144,1052.0233008820285,0.0290451984073593,0.0019363465604906,2.944551619634666,91.0,,2031,169,6219,32,4958,2944,fixed,S1,S1,RALMultiRRT,1002,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6761906240000144,1145.1876474429566,0.0552033550362795,0.0036802236690853,3.260279626453133,100.0,,2471,214,6414,42,5036,3224,fixed,S1,S1,RALMultiRRT,1003,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.7021018100000447,1078.8369056616325,0.0345875356295004,0.0023058357086333,0.7707225283473402,94.0,,2082,210,6801,34,5710,3532,fixed,S1,S1,RALMultiRRT,1004,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6330100819999416,1082.0777935061817,0.033535166053534,0.0022356777369022,1.9330756347418612,93.33333333333331,,2064,178,5867,30,4856,3044,fixed,S1,S1,RALMultiRRT,1005,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6208533999999872,1093.7465750836789,0.0541926485440338,0.0036128432362689,0.9818202992673832,96.0,,2492,201,6400,36,5367,3392,fixed,S1,S1,RALMultiRRT,1006,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.4662415910000845,1069.2425709633417,0.0500081844985837,0.0033338789665722,1.0831765842964387,93.33333333333331,,1422,162,5373,36,4167,2524,fixed,S1,S1,RALMultiRRT,1007,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6797527359999549,1084.9340436434766,0.0302665661022231,0.0020177710734815,1.2330915925416832,93.66666666666669,,2979,238,7258,35,6164,3944,fixed,S1,S1,RALMultiRRT,1008,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6718885990001127,1064.2806494765505,0.0304976249459592,0.0020331749963972,0.4763729393028058,92.33333333333331,,2644,213,7041,38,5950,3700,fixed,S1,S1,RALMultiRRT,1009,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.5560628310000766,1076.3149268692948,0.0441038650138027,0.0029402576675868,0.8185598564774423,93.33333333333331,,2130,192,6175,43,5040,3196,fixed,S1,S1,RALMultiRRT,1010,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.7507563129998971,1049.103495351995,0.0424040057744297,0.0028269337182953,2.644933384201302,91.66666666666669,,3217,226,7722,33,6700,4156,fixed,S1,S1,RALMultiRRT,1011,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6955340179999894,1071.2904307555998,0.0266282384831229,0.0017752158988748,5.092247988126617,92.0,,3834,230,7771,32,6471,4188,fixed,S1,S1,RALMultiRRT,1012,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.5046270359998744,1069.2102124775415,0.0301187463757362,0.002007916425049,0.3682379450526305,92.0,,1677,173,5713,38,4472,2736,fixed,S1,S1,RALMultiRRT,1013,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.5732494620000352,1069.0115054829585,0.0384017200597536,0.0025601146706502,1.819164291913161,92.33333333333331,,2184,180,6378,40,5113,3168,fixed,S1,S1,RALMultiRRT,1014,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6763472120001097,1103.014446811409,0.0453132999525035,0.0030208866635002,5.152670215272432,96.66666666666669,,3466,211,7578,34,6190,3936,fixed,S1,S1,RALMultiRRT,1015,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.5630975069998385,1128.255351669264,0.0489566855698299,0.0032637790379886,3.909649397941706,99.33333333333331,,1932,174,6382,33,4900,2928,fixed,S1,S1,RALMultiRRT,1016,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.6539482620000854,1074.157945851912,0.0235902104511693,0.0015726806967446,1.924208534223519,92.0,,2580,220,7139,35,5895,3660,fixed,S1,S1,RALMultiRRT,1017,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.5085362789999408,1062.6690479999788,0.0286827229576586,0.0019121815305105,4.680652634404495,91.66666666666669,,1981,200,5741,34,4701,2928,fixed,S1,S1,RALMultiRRT,1018,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.7009152059999906,1080.4982953989863,0.0376849568736206,0.0025123304582413,0.6756623786421354,93.66666666666669,,2922,206,7148,33,6007,3920,fixed,S1,S1,RALMultiRRT,1019,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0477458010001328,1208.383587676839,0.0418988553325154,0.0027932570221677,0.7131294185492578,105.0,,482,220,1254,34,0,0,fixed,S1,S1,RRTStar,1000,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0378573039999992,1099.841817045242,0.0286771389146465,0.0019118092609764,3.0183146908504472,93.66666666666669,,537,210,1019,25,0,0,fixed,S1,S1,RRTStar,1001,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0351494910000838,,,,,,no_path,646,263,688,8,0,0,fixed,S1,S1,RRTStar,1002,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0491325210001605,,,,,,validator_reject,620,225,1375,35,0,0,fixed,S1,S1,RRTStar,1003,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0357735919999413,1031.9378705858717,0.0322956786841878,0.0021530452456125,0.737466357100601,89.0,,421,210,974,27,0,0,fixed,S1,S1,RRTStar,1004,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.067700635000051,1245.2479414363454,0.0859152175171509,0.00572768116781,0.935415114632896,111.0,,479,197,1766,49,0,0,fixed,S1,S1,RRTStar,1005,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0431314850000035,,,,,,no_path,492,229,923,22,0,0,fixed,S1,S1,RRTStar,1006,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0383705980000286,1128.5904648660717,0.0289129782909597,0.0019275318860639,0.5477923824138404,96.66666666666669,,498,219,1060,29,0,0,fixed,S1,S1,RRTStar,1007,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0375452429999541,1118.5855535659157,0.0479075513080804,0.003193836753872,1.4610498229177755,96.66666666666669,,469,230,1083,28,0,0,fixed,S1,S1,RRTStar,1008,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0450638880000724,,,,,,no_path,515,193,912,23,0,0,fixed,S1,S1,RRTStar,1009,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0681147860000237,,,,,,no_path,602,200,1161,30,0,0,fixed,S1,S1,RRTStar,1010,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0422413819998155,1052.942622171848,0.0328253830692124,0.0021883588712808,1.4223023793198664,91.33333333333331,,424,208,1140,36,0,0,fixed,S1,S1,RRTStar,1011,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0335928960000728,1079.777777649563,0.0324242926579189,0.0021616195105279,2.174134199002152,93.66666666666669,,376,166,978,28,0,0,fixed,S1,S1,RRTStar,1012,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.04664288999993,,,,,,no_path,760,183,661,14,0,0,fixed,S1,S1,RRTStar,1013,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0266453100000489,,,,,,no_path,607,183,580,7,0,0,fixed,S1,S1,RRTStar,1014,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0370987400000331,1078.644420042456,0.0314120173200354,0.0020941344880023,1.3550984025181378,92.66666666666669,,392,181,1021,33,0,0,fixed,S1,S1,RRTStar,1015,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0337674680000645,,,,,,no_path,591,159,866,26,0,0,fixed,S1,S1,RRTStar,1016,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0474985580000293,,,,,,no_path,616,214,1072,31,0,0,fixed,S1,S1,RRTStar,1017,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0347555159999046,1064.1394433361984,0.0296431525905307,0.001976210172702,1.7529385706855312,92.33333333333331,,437,192,947,24,0,0,fixed,S1,S1,RRTStar,1018,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0333154270000477,,,,,,no_path,550,179,836,19,0,0,fixed,S1,S1,RRTStar,1019,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0543839289999823,1202.1392780149656,0.0373841053902206,0.0024922736926813,0.7131294185492578,104.0,,482,220,1523,38,0,0,fixed,S1,S1,RRTStarSmart,1000,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0531546370000342,1099.841817045242,0.0286771389146465,0.0019118092609764,3.0183146908504472,93.66666666666669,,537,210,1221,25,0,0,fixed,S1,S1,RRTStarSmart,1001,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0337062250000599,,,,,,no_path,646,263,756,8,0,0,fixed,S1,S1,RRTStarSmart,1002,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0903663770000093,1183.31143409191,0.0481261593829597,0.0032084106255306,3.06938912384544,103.0,,620,225,1952,53,0,0,fixed,S1,S1,RRTStarSmart,1003,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0391272989999151,1031.9378705858717,0.0322956786841878,0.0021530452456125,0.737466357100601,89.0,,421,210,1199,27,0,0,fixed,S1,S1,RRTStarSmart,1004,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0818620349999719,1162.9270225592438,0.0323222679616466,0.0021548178641097,1.7337083170416925,100.33333333333331,,479,197,2131,62,0,0,fixed,S1,S1,RRTStarSmart,1005,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0458921170001076,,,,,,no_path,492,229,1103,23,0,0,fixed,S1,S1,RRTStarSmart,1006,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0423713200000293,1128.5904648660717,0.0289129782909597,0.0019275318860639,0.5477923824138404,96.66666666666669,,498,219,1265,29,0,0,fixed,S1,S1,RRTStarSmart,1007,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
1,1,1,0.0446028119999937,1113.5769485904082,0.0390480497077949,0.0026032033138529,1.7362511776939158,95.66666666666669,,469,230,1335,30,0,0,fixed,S1,S1,RRTStarSmart,1008,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
0,0,0,0.0389171909999959,,,,,,no_path,515,193,1064,25,0,0,fixed,S1,S1,RRTStarSmart,1009,exact_geometry_v2,dfb22a54f1bd12560c7dc3c99ac7ee01636d2061e8bb15cba993a23677934b95
